longitude,latitude,elevation
-117.58056248295506,34.95573096551633,838.0
-117.58056248295506,34.946747812675135,859.0
-117.58056248295506,34.93776465983394,869.0
-117.58056248295506,34.92878150699274,900.0
-117.58056248295506,34.91979835415155,917.0
-117.58056248295506,34.910815201310356,926.0
-117.58056248295506,34.90183204846916,891.0
-117.58056248295506,34.892848895627964,872.0
-117.58056248295506,34.88386574278677,853.0
-117.58056248295506,34.87488258994557,862.0
-117.58056248295506,34.865899437104375,867.0
-117.58056248295506,34.856916284263185,870.0
-117.58056248295506,34.84793313142199,883.0
-117.58056248295506,34.83894997858079,946.0
-117.58056248295506,34.8299668257396,969.0
-117.58056248295506,34.8209836728984,957.0
-117.58505405937566,34.812000520057204,945.0
-117.58056248295506,34.79403421437482,932.0
-117.58056248295506,34.78505106153362,907.0
-117.58056248295506,34.776067908692426,891.0
-117.58056248295506,34.76708475585123,898.0
-117.58056248295506,34.75810160301003,921.0
-117.58056248295506,34.749118450168844,954.0
-117.58056248295506,34.74013529732765,989.0
-117.58056248295506,34.73115214448645,1021.0
-117.58056248295506,34.722168991645255,1079.0
-117.58056248295506,34.71318583880406,1070.0
-117.58056248295506,34.70420268596286,1014.0
-117.58056248295506,34.695219533121666,974.0
-117.58056248295506,34.68623638028048,943.0
-117.58056248295506,34.67725322743928,916.0
-117.58056248295506,34.668270074598084,899.0
-117.58056248295506,34.65928692175689,881.0
-117.58056248295506,34.65030376891569,863.0
-117.58056248295506,34.641320616074495,859.0
-117.58056248295506,34.632337463233306,865.0
-117.58505405937566,34.62335431039211,866.0
-117.58056248295506,34.61437115755091,878.0
-117.58056248295506,34.60538800470972,885.0
-117.58505405937566,34.587421699027324,900.0
-117.58056248295506,34.578438546186135,910.0
-117.58056248295506,34.56945539334494,923.0
-117.58056248295506,34.551489087662546,948.0
-117.58056248295506,34.53801435840075,965.0
-117.58056248295506,34.52453962913896,976.0
-117.58056248295506,34.51555647629777,1001.0
-117.58056248295506,34.50657332345657,1013.0
-117.58056248295506,34.497590170615375,1060.0
-117.58056248295506,34.47962386493298,1103.0
-117.58056248295506,34.470640712091786,1118.0
-117.58056248295506,34.4616575592506,1146.0
-117.58056248295506,34.4526744064094,1172.0
-117.58056248295506,34.443691253568204,1196.0
-117.58056248295506,34.43470810072701,1228.0
-117.58056248295506,34.42572494788581,1250.0
-117.58056248295506,34.416741795044615,1278.0
-117.58056248295506,34.40775864220342,1319.0
-117.58056248295506,34.39877548936223,1405.0
-117.58056248295506,34.38979233652103,1457.0
-117.58056248295506,34.38080918367984,1517.0
-117.58056248295506,34.37182603083864,1751.0
-117.58056248295506,34.362842877997444,1810.0
-117.58056248295506,34.35385972515625,1775.0
-117.58056248295506,34.34487657231506,2042.0
-117.58056248295506,34.33589341947386,1757.0
-117.58056248295506,34.326910266632666,1715.0
-117.58056248295506,34.31792711379147,1905.0
-117.58056248295506,34.30894396095027,1975.0
-117.58056248295506,34.29996080810908,1688.0
-117.58056248295506,34.29097765526789,1853.0
-117.58056248295506,34.28199450242669,1792.0
-117.58056248295506,34.273011349585495,2022.0
-117.58056248295506,34.2640281967443,2314.0
-117.58056248295506,34.2550450439031,2098.0
-117.58056248295506,34.246061891061906,2416.0
-117.58056248295506,34.23707873822071,2198.0
-117.58056248295506,34.22809558537952,2320.0
-117.58056248295506,34.219112432538324,2626.0
-117.58056248295506,34.21012927969713,1976.0
-117.58056248295506,34.20114612685593,1721.0
-117.58056248295506,34.192162974014735,1617.0
-117.58056248295506,34.18317982117354,1466.0
-117.58056248295506,34.17419666833235,1100.0
-117.58505405937566,34.16521351549115,816.0
-117.58056248295506,34.15623036264996,655.0
-117.58056248295506,34.14724720980876,519.0
-117.58056248295506,34.138264056967564,483.0
-117.58056248295506,34.12928090412637,438.0
-117.58056248295506,34.12029775128518,404.0
-117.58056248295506,34.11131459844398,371.0
-117.58056248295506,34.102331445602786,358.0
-117.58056248295506,34.09334829276159,345.0
-117.58056248295506,34.08436513992039,331.0
-117.58056248295506,34.0753819870792,316.0
-117.58056248295506,34.066398834238,303.0
-117.59403721221685,34.05741568139681,289.0
-117.58056248295506,34.048432528555615,276.0
-117.58056248295506,34.03944937571442,258.0
-117.58056248295506,34.03046622287322,253.0
-117.58056248295506,34.021483070032026,239.0
-117.58056248295506,34.01249991719083,231.0
-117.58056248295506,34.00351676434964,219.0
-117.58056248295506,33.994533611508444,215.0
-117.58056248295506,33.98555045866725,212.0
-117.57157933011386,35.79116417974748,746.0
-117.57157933011386,35.78218102690629,722.0
-117.57157933011386,35.7731978740651,706.0
-117.57157933011386,35.7642147212239,679.0
-117.57157933011386,35.755231568382705,668.0
-117.57157933011386,35.74624841554151,671.0
-117.57157933011386,35.73726526270031,663.0
-117.57157933011386,35.728282109859116,657.0
-117.57157933011386,35.71929895701793,660.0
-117.57157933011386,35.71031580417673,680.0
-117.57157933011386,35.701332651335534,747.0
-117.57607090653445,35.69234949849434,665.0
-117.57157933011386,35.68336634565314,698.0
-117.57157933011386,35.674383192811945,695.0
-117.57157933011386,35.665400039970756,818.0
-117.57157933011386,35.65641688712956,718.0
-117.57157933011386,35.64743373428836,729.0
-117.57157933011386,35.63845058144717,750.0
-117.57157933011386,35.62946742860597,723.0
-117.57157933011386,35.61150112292358,803.0
-117.57157933011386,35.60251797008239,841.0
-117.57157933011386,35.59353481724119,900.0
-117.57157933011386,35.584551664399996,948.0
-117.57157933011386,35.5755685115588,952.0
-117.57157933011386,35.5665853587176,983.0
-117.57157933011386,35.55760220587641,1031.0
-117.57157933011386,35.54861905303522,1006.0
-117.57157933011386,35.53963590019402,960.0
-117.57157933011386,35.530652747352825,873.0
-117.57157933011386,35.52166959451163,846.0
-117.57157933011386,35.51268644167043,847.0
-117.57157933011386,35.503703288829236,857.0
-117.57157933011386,35.49472013598804,891.0
-117.57157933011386,35.48573698314685,930.0
-117.57157933011386,35.476753830305654,993.0
-117.57157933011386,35.46777067746446,1093.0
-117.57157933011386,35.45878752462326,1122.0
-117.57157933011386,35.449804371782065,1102.0
-117.57157933011386,35.44082121894087,1033.0
-117.57157933011386,35.42734648967908,1014.0
-117.57157933011386,35.41387176041729,1005.0
-117.57157933011386,35.40488860757609,1001.0
-117.57157933011386,35.395905454734894,989.0
-117.57157933011386,35.3869223018937,989.0
-117.57157933011386,35.37793914905251,1052.0
-117.57157933011386,35.36895599621131,1182.0
-117.57157933011386,35.359972843370116,1398.0
-117.57157933011386,35.35098969052892,1406.0
-117.57157933011386,35.34200653768772,1357.0
-117.57157933011386,35.33302338484653,1145.0
-117.57157933011386,35.32404023200533,1059.0
-117.57157933011386,35.31505707916414,993.0
-117.57157933011386,35.306073926322945,918.0
-117.57157933011386,35.29709077348175,906.0
-117.57157933011386,35.28810762064055,896.0
-117.57157933011386,35.279124467799356,889.0
-117.57157933011386,35.27014131495816,918.0
-117.57157933011386,35.26115816211697,934.0
-117.57157933011386,35.252175009275774,945.0
-117.57157933011386,35.24319185643458,941.0
-117.57157933011386,35.23420870359338,927.0
-117.57607090653445,35.225225550752185,904.0
-117.57157933011386,35.21624239791099,890.0
-117.57157933011386,35.2072592450698,875.0
-117.57607090653445,35.1982760922286,867.0
-117.57157933011386,35.18030978654621,852.0
-117.57157933011386,35.166835057284416,855.0
-117.57157933011386,35.15336032802262,856.0
-117.57157933011386,35.14437717518143,860.0
-117.57157933011386,35.135394022340236,857.0
-117.57157933011386,35.12641086949904,858.0
-117.57157933011386,35.11742771665784,858.0
-117.57157933011386,35.10844456381665,852.0
-117.57157933011386,35.09946141097545,851.0
-117.57157933011386,35.09047825813426,852.0
-117.57157933011386,35.081495105293065,856.0
-117.57157933011386,35.07251195245187,856.0
-117.57157933011386,35.054545646769476,803.0
-117.57157933011386,35.04556249392828,800.0
-117.57157933011386,35.036579341087084,796.0
-117.57157933011386,35.027596188245894,782.0
-117.57157933011386,35.0186130354047,779.0
-117.57157933011386,35.0096298825635,769.0
-117.57157933011386,34.99615515330171,752.0
-117.57157933011386,34.98268042403991,762.0
-117.57157933011386,34.97369727119872,773.0
-117.57157933011386,34.96471411835753,794.0
-117.57157933011386,34.95573096551633,827.0
-117.57157933011386,34.946747812675135,847.0
-117.57157933011386,34.93776465983394,873.0
-117.57157933011386,34.92878150699274,908.0
-117.57157933011386,34.91979835415155,936.0
-117.57157933011386,34.910815201310356,910.0
-117.57157933011386,34.90183204846916,888.0
-117.57157933011386,34.892848895627964,871.0
-117.57157933011386,34.88386574278677,855.0
-117.57157933011386,34.87488258994557,852.0
-117.57157933011386,34.865899437104375,861.0
-117.57157933011386,34.856916284263185,862.0
-117.57157933011386,34.84793313142199,879.0
-117.57157933011386,34.83894997858079,937.0
-117.57157933011386,34.8299668257396,977.0
-117.57157933011386,34.8209836728984,955.0
-117.57157933011386,34.812000520057204,945.0
-117.57157933011386,34.803017367216015,932.0
-117.57157933011386,34.79403421437482,915.0
-117.57157933011386,34.78505106153362,905.0
-117.57157933011386,34.776067908692426,869.0
-117.57157933011386,34.76708475585123,905.0
-117.57157933011386,34.75810160301003,928.0
-117.57157933011386,34.749118450168844,967.0
-117.57157933011386,34.74013529732765,1005.0
-117.57157933011386,34.73115214448645,1050.0
-117.57157933011386,34.722168991645255,1068.0
-117.57157933011386,34.71318583880406,1071.0
-117.57157933011386,34.70420268596286,1051.0
-117.57157933011386,34.695219533121666,992.0
-117.57157933011386,34.68623638028048,954.0
-117.57157933011386,34.67725322743928,937.0
-117.57157933011386,34.668270074598084,912.0
-117.57157933011386,34.65928692175689,893.0
-117.57157933011386,34.65030376891569,870.0
-117.57157933011386,34.641320616074495,859.0
-117.57157933011386,34.632337463233306,873.0
-117.57157933011386,34.62335431039211,865.0
-117.57157933011386,34.61437115755091,877.0
-117.57157933011386,34.60538800470972,883.0
-117.57607090653445,34.59640485186852,890.0
-117.57157933011386,34.587421699027324,900.0
-117.57157933011386,34.578438546186135,913.0
-117.57157933011386,34.56945539334494,922.0
-117.57607090653445,34.56047224050374,932.0
-117.57157933011386,34.551489087662546,944.0
-117.57157933011386,34.54250593482135,962.0
-117.57157933011386,34.53352278198015,962.0
-117.57157933011386,34.52453962913896,976.0
-117.57157933011386,34.51555647629777,994.0
-117.57157933011386,34.50657332345657,1014.0
-117.57157933011386,34.497590170615375,1049.0
-117.57607090653445,34.48860701777418,1070.0
-117.57157933011386,34.47962386493298,1093.0
-117.57157933011386,34.470640712091786,1114.0
-117.57157933011386,34.4616575592506,1136.0
-117.57157933011386,34.4526744064094,1164.0
-117.57157933011386,34.443691253568204,1191.0
-117.57157933011386,34.43470810072701,1205.0
-117.57157933011386,34.42572494788581,1242.0
-117.57157933011386,34.416741795044615,1279.0
-117.57157933011386,34.40775864220342,1305.0
-117.57157933011386,34.39877548936223,1340.0
-117.57157933011386,34.38979233652103,1389.0
-117.57157933011386,34.38080918367984,1537.0
-117.57157933011386,34.37182603083864,1509.0
-117.57157933011386,34.362842877997444,1640.0
-117.57157933011386,34.35385972515625,1678.0
-117.57157933011386,34.34487657231506,1832.0
-117.57157933011386,34.33589341947386,1901.0
-117.57157933011386,34.326910266632666,1590.0
-117.57157933011386,34.31792711379147,1664.0
-117.57157933011386,34.30894396095027,1898.0
-117.57157933011386,34.29996080810908,1714.0
-117.57157933011386,34.29097765526789,1760.0
-117.57157933011386,34.28199450242669,1767.0
-117.57157933011386,34.273011349585495,2304.0
-117.57157933011386,34.2640281967443,2082.0
-117.57157933011386,34.2550450439031,1828.0
-117.57157933011386,34.246061891061906,1885.0
-117.57157933011386,34.23707873822071,2071.0
-117.57157933011386,34.22809558537952,2421.0
-117.57157933011386,34.219112432538324,2321.0
-117.57157933011386,34.21012927969713,2044.0
-117.57157933011386,34.20114612685593,1754.0
-117.57157933011386,34.192162974014735,1388.0
-117.57157933011386,34.18317982117354,1173.0
-117.57157933011386,34.17419666833235,1118.0
-117.57157933011386,34.16521351549115,789.0
-117.57157933011386,34.14724720980876,508.0
-117.57157933011386,34.138264056967564,462.0
-117.57157933011386,34.12928090412637,431.0
-117.57157933011386,34.12029775128518,402.0
-117.57157933011386,34.11131459844398,380.0
-117.57157933011386,34.102331445602786,363.0
-117.57157933011386,34.09334829276159,348.0
-117.57157933011386,34.08436513992039,330.0
-117.57157933011386,34.0753819870792,320.0
-117.57157933011386,34.066398834238,312.0
-117.57157933011386,34.05741568139681,290.0
-117.57157933011386,34.048432528555615,276.0
-117.57157933011386,34.03944937571442,260.0
-117.57157933011386,34.021483070032026,243.0
-117.57157933011386,34.01249991719083,230.0
-117.57157933011386,34.00351676434964,218.0
-117.57157933011386,33.994533611508444,217.0
-117.57157933011386,33.98555045866725,210.0
-117.56259617727267,35.79116417974748,768.0
-117.56259617727267,35.78218102690629,760.0
-117.56259617727267,35.7731978740651,710.0
-117.56259617727267,35.7642147212239,693.0
-117.56259617727267,35.755231568382705,686.0
-117.56259617727267,35.74624841554151,672.0
-117.56259617727267,35.73726526270031,666.0
-117.56259617727267,35.728282109859116,667.0
-117.56259617727267,35.71929895701793,701.0
-117.56259617727267,35.71031580417673,753.0
-117.56259617727267,35.701332651335534,679.0
-117.56259617727267,35.69234949849434,665.0
-117.56259617727267,35.68336634565314,661.0
-117.56259617727267,35.674383192811945,640.0
-117.56259617727267,35.665400039970756,695.0
-117.56259617727267,35.65641688712956,690.0
-117.56259617727267,35.64743373428836,699.0
-117.56259617727267,35.63845058144717,698.0
-117.56259617727267,35.62946742860597,736.0
-117.56708775369327,35.620484275764774,769.0
-117.56259617727267,35.61150112292358,808.0
-117.56259617727267,35.60251797008239,857.0
-117.56259617727267,35.59353481724119,911.0
-117.56259617727267,35.584551664399996,967.0
-117.56259617727267,35.5755685115588,1007.0
-117.56259617727267,35.5665853587176,999.0
-117.56259617727267,35.55760220587641,1000.0
-117.56259617727267,35.54861905303522,976.0
-117.56259617727267,35.53963590019402,971.0
-117.56259617727267,35.530652747352825,846.0
-117.56259617727267,35.52166959451163,825.0
-117.56259617727267,35.51268644167043,837.0
-117.56259617727267,35.503703288829236,853.0
-117.56259617727267,35.49472013598804,878.0
-117.56259617727267,35.48573698314685,926.0
-117.56259617727267,35.476753830305654,988.0
-117.56259617727267,35.46777067746446,1106.0
-117.56259617727267,35.45878752462326,1114.0
-117.56259617727267,35.449804371782065,1110.0
-117.56259617727267,35.44082121894087,1086.0
-117.56259617727267,35.43183806609968,1069.0
-117.56259617727267,35.42285491325848,1081.0
-117.56259617727267,35.41387176041729,1060.0
-117.56259617727267,35.40488860757609,1125.0
-117.56259617727267,35.395905454734894,1050.0
-117.56259617727267,35.3869223018937,1002.0
-117.56259617727267,35.37793914905251,1043.0
-117.56259617727267,35.36895599621131,1096.0
-117.56259617727267,35.359972843370116,1206.0
-117.56259617727267,35.35098969052892,1197.0
-117.56259617727267,35.34200653768772,1276.0
-117.56259617727267,35.33302338484653,1298.0
-117.56259617727267,35.32404023200533,1057.0
-117.56259617727267,35.31505707916414,972.0
-117.56259617727267,35.306073926322945,903.0
-117.56259617727267,35.29709077348175,892.0
-117.56259617727267,35.28810762064055,893.0
-117.56259617727267,35.279124467799356,892.0
-117.56259617727267,35.27014131495816,924.0
-117.56259617727267,35.26115816211697,959.0
-117.56259617727267,35.252175009275774,966.0
-117.56259617727267,35.24319185643458,955.0
-117.56259617727267,35.23420870359338,930.0
-117.56259617727267,35.225225550752185,904.0
-117.56259617727267,35.21624239791099,892.0
-117.56259617727267,35.2072592450698,879.0
-117.56259617727267,35.1982760922286,869.0
-117.56259617727267,35.18030978654621,855.0
-117.56259617727267,35.171326633705014,854.0
-117.56259617727267,35.16234348086382,854.0
-117.56259617727267,35.15336032802262,857.0
-117.56259617727267,35.14437717518143,851.0
-117.56259617727267,35.135394022340236,862.0
-117.56259617727267,35.12641086949904,850.0
-117.56259617727267,35.11742771665784,841.0
-117.56259617727267,35.10844456381665,842.0
-117.56259617727267,35.09946141097545,846.0
-117.56259617727267,35.09047825813426,855.0
-117.56259617727267,35.081495105293065,837.0
-117.56259617727267,35.07251195245187,858.0
-117.56708775369327,35.06352879961067,810.0
-117.56259617727267,35.054545646769476,797.0
-117.56259617727267,35.04556249392828,789.0
-117.56259617727267,35.036579341087084,786.0
-117.56259617727267,35.027596188245894,783.0
-117.56259617727267,35.0186130354047,775.0
-117.56259617727267,35.0096298825635,767.0
-117.56259617727267,35.000646729722305,759.0
-117.56259617727267,34.99166357688111,751.0
-117.56259617727267,34.98268042403991,759.0
-117.56259617727267,34.97369727119872,768.0
-117.56259617727267,34.96471411835753,785.0
-117.56259617727267,34.95573096551633,815.0
-117.56259617727267,34.946747812675135,835.0
-117.56259617727267,34.93776465983394,876.0
-117.56259617727267,34.92878150699274,920.0
-117.56259617727267,34.91979835415155,931.0
-117.56259617727267,34.910815201310356,901.0
-117.56259617727267,34.90183204846916,880.0
-117.56259617727267,34.892848895627964,863.0
-117.56259617727267,34.88386574278677,854.0
-117.56259617727267,34.87039101352497,859.0
-117.56259617727267,34.856916284263185,858.0
-117.56259617727267,34.84793313142199,873.0
-117.56259617727267,34.83894997858079,927.0
-117.56259617727267,34.8299668257396,963.0
-117.56259617727267,34.8209836728984,940.0
-117.56259617727267,34.812000520057204,934.0
-117.56259617727267,34.803017367216015,924.0
-117.56259617727267,34.79403421437482,904.0
-117.56259617727267,34.78505106153362,894.0
-117.56259617727267,34.776067908692426,872.0
-117.56259617727267,34.76708475585123,894.0
-117.56259617727267,34.75810160301003,929.0
-117.56259617727267,34.749118450168844,968.0
-117.56259617727267,34.74013529732765,1040.0
-117.56259617727267,34.73115214448645,1169.0
-117.56259617727267,34.722168991645255,1065.0
-117.56259617727267,34.71318583880406,1072.0
-117.56259617727267,34.70420268596286,1158.0
-117.56259617727267,34.695219533121666,1048.0
-117.56259617727267,34.68623638028048,980.0
-117.56259617727267,34.67725322743928,955.0
-117.56259617727267,34.668270074598084,932.0
-117.56259617727267,34.65928692175689,904.0
-117.56259617727267,34.65030376891569,883.0
-117.56259617727267,34.641320616074495,867.0
-117.56259617727267,34.632337463233306,866.0
-117.56259617727267,34.61437115755091,874.0
-117.56259617727267,34.59640485186852,890.0
-117.56259617727267,34.56945539334494,919.0
-117.56259617727267,34.56047224050374,932.0
-117.56259617727267,34.53352278198015,961.0
-117.56259617727267,34.52453962913896,981.0
-117.56259617727267,34.50657332345657,1003.0
-117.56259617727267,34.497590170615375,1043.0
-117.56259617727267,34.48860701777418,1070.0
-117.56259617727267,34.47962386493298,1087.0
-117.56259617727267,34.470640712091786,1111.0
-117.56259617727267,34.4616575592506,1129.0
-117.56259617727267,34.4526744064094,1149.0
-117.56259617727267,34.443691253568204,1183.0
-117.56259617727267,34.43470810072701,1217.0
-117.56259617727267,34.42572494788581,1248.0
-117.56259617727267,34.416741795044615,1274.0
-117.56259617727267,34.40775864220342,1307.0
-117.56259617727267,34.39877548936223,1366.0
-117.56259617727267,34.38979233652103,1429.0
-117.56259617727267,34.38080918367984,1424.0
-117.56259617727267,34.37182603083864,1390.0
-117.56259617727267,34.362842877997444,1429.0
-117.56259617727267,34.35385972515625,1552.0
-117.56259617727267,34.34487657231506,1709.0
-117.56259617727267,34.33589341947386,1915.0
-117.56259617727267,34.326910266632666,1573.0
-117.56259617727267,34.31792711379147,1524.0
-117.56259617727267,34.30894396095027,1933.0
-117.56259617727267,34.29996080810908,1768.0
-117.56259617727267,34.29097765526789,1540.0
-117.56259617727267,34.28199450242669,1674.0
-117.56259617727267,34.273011349585495,2061.0
-117.56259617727267,34.2640281967443,1961.0
-117.56259617727267,34.2550450439031,1603.0
-117.56259617727267,34.246061891061906,1928.0
-117.56259617727267,34.23707873822071,2326.0
-117.56259617727267,34.22809558537952,2610.0
-117.56259617727267,34.219112432538324,2046.0
-117.56259617727267,34.21012927969713,1773.0
-117.56259617727267,34.20114612685593,1778.0
-117.56259617727267,34.192162974014735,1632.0
-117.56259617727267,34.18317982117354,1211.0
-117.56259617727267,34.17419666833235,876.0
-117.56259617727267,34.16521351549115,763.0
-117.56708775369327,34.15623036264996,678.0
-117.56259617727267,34.14724720980876,519.0
-117.56259617727267,34.138264056967564,459.0
-117.56259617727267,34.12928090412637,415.0
-117.56259617727267,34.12029775128518,395.0
-117.56259617727267,34.11131459844398,384.0
-117.56259617727267,34.102331445602786,368.0
-117.56259617727267,34.09334829276159,341.0
-117.56259617727267,34.08436513992039,323.0
-117.56259617727267,34.0753819870792,321.0
-117.56259617727267,34.066398834238,308.0
-117.56259617727267,34.05741568139681,285.0
-117.56259617727267,34.048432528555615,279.0
-117.56259617727267,34.03944937571442,263.0
-117.56708775369327,34.03046622287322,253.0
-117.56259617727267,34.021483070032026,240.0
-117.56259617727267,34.01249991719083,237.0
-117.56259617727267,34.00351676434964,227.0
-117.56259617727267,33.994533611508444,222.0
-117.55361302443147,35.79116417974748,913.0
-117.55361302443147,35.78218102690629,868.0
-117.55361302443147,35.7731978740651,807.0
-117.55361302443147,35.7642147212239,741.0
-117.55361302443147,35.755231568382705,751.0
-117.55361302443147,35.74624841554151,697.0
-117.55361302443147,35.73726526270031,704.0
-117.55361302443147,35.728282109859116,708.0
-117.55361302443147,35.71929895701793,710.0
-117.55361302443147,35.71031580417673,770.0
-117.55361302443147,35.701332651335534,863.0
-117.55361302443147,35.69234949849434,668.0
-117.55361302443147,35.68336634565314,637.0
-117.55361302443147,35.674383192811945,615.0
-117.55361302443147,35.665400039970756,650.0
-117.55361302443147,35.65641688712956,624.0
-117.55361302443147,35.64743373428836,657.0
-117.55361302443147,35.63845058144717,681.0
-117.55361302443147,35.62946742860597,717.0
-117.55361302443147,35.620484275764774,758.0
-117.55361302443147,35.61150112292358,813.0
-117.55361302443147,35.60251797008239,861.0
-117.55361302443147,35.59353481724119,911.0
-117.55361302443147,35.584551664399996,968.0
-117.55361302443147,35.5755685115588,1012.0
-117.55361302443147,35.5665853587176,1003.0
-117.55361302443147,35.55760220587641,986.0
-117.55361302443147,35.54861905303522,942.0
-117.55361302443147,35.53963590019402,900.0
-117.55361302443147,35.530652747352825,847.0
-117.55361302443147,35.52166959451163,811.0
-117.55361302443147,35.51268644167043,797.0
-117.55361302443147,35.503703288829236,822.0
-117.55361302443147,35.49472013598804,851.0
-117.55361302443147,35.48573698314685,902.0
-117.55361302443147,35.476753830305654,994.0
-117.55361302443147,35.46777067746446,1155.0
-117.55361302443147,35.45878752462326,1177.0
-117.55361302443147,35.449804371782065,1194.0
-117.55361302443147,35.44082121894087,1205.0
-117.55361302443147,35.43183806609968,1147.0
-117.55361302443147,35.42285491325848,1240.0
-117.55361302443147,35.41387176041729,1374.0
-117.55361302443147,35.40488860757609,1199.0
-117.55361302443147,35.395905454734894,1108.0
-117.55361302443147,35.3869223018937,1037.0
-117.55361302443147,35.37793914905251,1008.0
-117.55361302443147,35.36895599621131,976.0
-117.55361302443147,35.359972843370116,1014.0
-117.55361302443147,35.35098969052892,1010.0
-117.55361302443147,35.34200653768772,977.0
-117.55361302443147,35.33302338484653,981.0
-117.55361302443147,35.32404023200533,955.0
-117.55361302443147,35.31505707916414,916.0
-117.55361302443147,35.30158234990235,871.0
-117.55361302443147,35.28810762064055,868.0
-117.55361302443147,35.279124467799356,881.0
-117.55361302443147,35.27014131495816,912.0
-117.55361302443147,35.26115816211697,948.0
-117.55361302443147,35.252175009275774,999.0
-117.55361302443147,35.24319185643458,994.0
-117.55361302443147,35.23420870359338,959.0
-117.55361302443147,35.225225550752185,922.0
-117.55361302443147,35.21624239791099,904.0
-117.55361302443147,35.1982760922286,883.0
-117.56259617727267,35.18929293938741,863.0
-117.55361302443147,35.18030978654621,869.0
-117.55361302443147,35.171326633705014,854.0
-117.55361302443147,35.16234348086382,848.0
-117.55361302443147,35.15336032802262,837.0
-117.55361302443147,35.14437717518143,835.0
-117.55361302443147,35.135394022340236,831.0
-117.55361302443147,35.12641086949904,828.0
-117.55361302443147,35.11742771665784,823.0
-117.55361302443147,35.10844456381665,830.0
-117.55361302443147,35.09946141097545,829.0
-117.55361302443147,35.09047825813426,844.0
-117.55361302443147,35.081495105293065,835.0
-117.55361302443147,35.07251195245187,808.0
-117.55361302443147,35.06352879961067,800.0
-117.55361302443147,35.04556249392828,791.0
-117.55361302443147,35.036579341087084,781.0
-117.55361302443147,35.027596188245894,778.0
-117.55361302443147,35.0186130354047,767.0
-117.55361302443147,35.0096298825635,763.0
-117.55361302443147,35.000646729722305,752.0
-117.55361302443147,34.99166357688111,748.0
-117.55361302443147,34.98268042403991,756.0
-117.55361302443147,34.97369727119872,772.0
-117.55361302443147,34.96471411835753,779.0
-117.55361302443147,34.95573096551633,807.0
-117.55361302443147,34.946747812675135,822.0
-117.55361302443147,34.93776465983394,848.0
-117.55361302443147,34.91979835415155,912.0
-117.55361302443147,34.910815201310356,898.0
-117.55361302443147,34.90183204846916,889.0
-117.55361302443147,34.892848895627964,872.0
-117.55361302443147,34.88386574278677,866.0
-117.55061864015107,34.87188820566518,850.0
-117.55361302443147,34.856916284263185,850.0
-117.55361302443147,34.84793313142199,862.0
-117.55361302443147,34.83894997858079,895.0
-117.55361302443147,34.8299668257396,917.0
-117.55361302443147,34.8209836728984,919.0
-117.55361302443147,34.812000520057204,910.0
-117.55361302443147,34.803017367216015,897.0
-117.55361302443147,34.79403421437482,890.0
-117.55361302443147,34.78505106153362,874.0
-117.55361302443147,34.776067908692426,880.0
-117.55361302443147,34.76708475585123,900.0
-117.55361302443147,34.75810160301003,923.0
-117.55361302443147,34.749118450168844,970.0
-117.55361302443147,34.74013529732765,1043.0
-117.55361302443147,34.73115214448645,1167.0
-117.55361302443147,34.722168991645255,1068.0
-117.55361302443147,34.71318583880406,1039.0
-117.55361302443147,34.70420268596286,1068.0
-117.55361302443147,34.695219533121666,1065.0
-117.55361302443147,34.68623638028048,1036.0
-117.55361302443147,34.67725322743928,1010.0
-117.55361302443147,34.668270074598084,982.0
-117.55361302443147,34.65928692175689,947.0
-117.55361302443147,34.65030376891569,913.0
-117.55361302443147,34.641320616074495,890.0
-117.55361302443147,34.632337463233306,878.0
-117.55810460085206,34.62335431039211,864.0
-117.55361302443147,34.61437115755091,874.0
-117.55810460085206,34.60538800470972,886.0
-117.55361302443147,34.59640485186852,893.0
-117.55810460085206,34.587421699027324,899.0
-117.55810460085206,34.578438546186135,910.0
-117.55361302443147,34.56047224050374,931.0
-117.55810460085206,34.551489087662546,942.0
-117.55810460085206,34.54250593482135,958.0
-117.55361302443147,34.53352278198015,961.0
-117.55361302443147,34.52453962913896,978.0
-117.55361302443147,34.50657332345657,1004.0
-117.55361302443147,34.497590170615375,1036.0
-117.55361302443147,34.48860701777418,1058.0
-117.55361302443147,34.47962386493298,1071.0
-117.55361302443147,34.470640712091786,1087.0
-117.55361302443147,34.4616575592506,1118.0
-117.55361302443147,34.4526744064094,1132.0
-117.55361302443147,34.443691253568204,1160.0
-117.55361302443147,34.43470810072701,1191.0
-117.55361302443147,34.42572494788581,1202.0
-117.55361302443147,34.416741795044615,1242.0
-117.55361302443147,34.40775864220342,1278.0
-117.55361302443147,34.39877548936223,1314.0
-117.55361302443147,34.38080918367984,1387.0
-117.55361302443147,34.37182603083864,1294.0
-117.55361302443147,34.362842877997444,1325.0
-117.55361302443147,34.35385972515625,1404.0
-117.55361302443147,34.34487657231506,1396.0
-117.55361302443147,34.33589341947386,1510.0
-117.55361302443147,34.326910266632666,1693.0
-117.55361302443147,34.31792711379147,1420.0
-117.55361302443147,34.30894396095027,1547.0
-117.55361302443147,34.29996080810908,1692.0
-117.55361302443147,34.29097765526789,1525.0
-117.55361302443147,34.28199450242669,1544.0
-117.55361302443147,34.273011349585495,1483.0
-117.55361302443147,34.2640281967443,1793.0
-117.55361302443147,34.2550450439031,1432.0
-117.55361302443147,34.246061891061906,1718.0
