GEOID,impervious
060830029361,0.0
060830002021,0.0
060830002012,0.0
060830008062,0.0
060830024091,0.0
060839803001,0.0
060830008061,0.0
060830029371,0.0
060830020142,0.0
060830013074,0.0
060830029332,0.0
060830029333,0.0
060830014042,0.0
060830019101,0.0
060830023071,0.0
060830024092,0.0
060830024071,0.0
060830029331,0.0
060830020152,0.0
060830025041,0.0
060830013071,0.0
060830027101,0.0
060830008063,0.0
060830010021,0.0
060830029362,0.0
060830010012,0.0
060830014041,0.0
060830029342,0.0
060830029351,0.0
060570004031,0.0
060830013084,0.0
060570001075,0.0
060570004041,0.0
060570008025,0.0
060570004043,0.0
060570006011,0.0
060570004042,0.0
060570009004,0.0
060570012074,0.0
060570005031,0.0
060570006023,0.0
060570005045,0.0
060570005043,0.0
060570006022,0.0
060570005042,0.0
060570006021,0.0
060570006024,0.0
060570012092,0.0
060570012073,0.0
060570012082,0.0
060570005044,0.0
060570005041,0.0
060570001073,0.0
060570001072,0.0
060570008023,0.0
060570001071,0.0
060570001062,0.0
060570001061,0.0
060570012112,0.0
060570001074,0.0
060570012091,0.0
060570012072,0.0
060570012071,0.0
060570012111,0.0
060570012081,0.0
060570012101,0.0
060830019071,0.0
060830019111,0.0
060830002022,0.0
060830020084,0.0
060830020154,0.0
060830019091,0.0
060830019083,0.0
060830025042,0.0
060830019082,0.0
060830019081,0.0
060839802001,0.0
060830019112,0.0
060830024081,0.0
060830019123,0.0
060839805001,0.0
060839804001,0.0
060830019084,0.0
060830027091,0.0
060830025043,0.0
060830020141,0.0
060830028083,0.0
060830028084,0.0
060830019092,0.0
060830014031,0.0
060830024101,0.0
060830029372,0.0
060830019121,0.0
060830019122,0.0
060830029352,0.0
060830019102,0.0
060830019103,0.0
060830025031,0.0
060830010011,0.0
060830024061,0.0
060830020153,0.0
060830020143,0.0
060830023102,0.0
060830029341,0.0
060830024072,0.0
060830023082,0.0
060830024093,0.0
060830023101,0.0
060830023081,0.0
060830023092,0.0
060730133182,0.0
060730133214,0.0
060730133253,0.0
060730170622,0.0
060730133181,0.0
060730083663,0.0
060730133184,0.0
060730133183,0.0
060730133172,0.0
060730083634,0.0
060730133171,0.0
060730133272,0.0
060730133161,0.0
060730154072,0.0
060730133213,0.0
060730170703,0.0
060730170642,0.0
060730133252,0.0
060730101122,0.0
060730170641,0.0
060730083671,0.0
060730083781,0.0
060730093082,0.0
060730207111,0.0
060730083753,0.0
060730147021,0.0
060730164041,0.0
060730102021,0.0
060730188034,0.0
060730102023,0.0
060730100181,0.0
060730100171,0.0
060730203112,0.0
060730092032,0.0
060730200213,0.0
060730073032,0.0
060730083672,0.0
060730056022,0.0
060730073042,0.0
060376012123,0.0
060374081383,0.0
060374091004,0.0
060374077024,0.0
060374077022,0.0
060374029032,0.0
060374081381,0.0
060374029023,0.0
060374825211,0.0
060374047032,0.0
060374047012,0.0
060374052032,0.0
060377003002,0.0
060375722021,0.0
060375754012,0.0
060375722022,0.0
060375437032,0.0
060376512014,0.0
060375436073,0.0
060375436072,0.0
060375436012,0.0
060375436062,0.0
060376512012,0.0
060376213243,0.0
060376507021,0.0
060376212043,0.0
060375551054,0.0
060730054023,0.0
060730073041,0.0
060730085112,0.0
060730085096,0.0
060730074022,0.0
060730074021,0.0
060730058012,0.0
060730056021,0.0
060730054021,0.0
060730052022,0.0
060730053021,0.0
060730058021,0.0
060730052012,0.0
060730012011,0.0
060730041013,0.0
060730013022,0.0
060730013012,0.0
060730207073,0.0
060730009022,0.0
060730191082,0.0
060730150011,0.0
060730146012,0.0
060730025023,0.0
060730100093,0.0
060730214021,0.0
060730034043,0.0
060730083712,0.0
060730018021,0.0
060730093055,0.0
060730053011,0.0
060730093051,0.0
060730024022,0.0
060730221023,0.0
060730211013,0.0
060730013023,0.0
060730013011,0.0
060730009011,0.0
060730134123,0.0
060730133223,0.0
060730100152,0.0
060730118023,0.0
060730133222,0.0
060730100134,0.0
060730213063,0.0
060730157012,0.0
060730030034,0.0
060730158023,0.0
060730157052,0.0
060375422005,0.0
060375550012,0.0
060376505021,0.0
060375709012,0.0
060376210013,0.0
060376208021,0.0
060375545123,0.0
060375422002,0.0
060375424021,0.0
060375435033,0.0
060375714002,0.0
060376213011,0.0
060375552112,0.0
060375717032,0.0
060375551052,0.0
060375425023,0.0
060376039022,0.0
060375536022,0.0
060375418022,0.0
060375417003,0.0
060375522001,0.0
060375517004,0.0
060730082011,0.0
060730167041,0.0
060730191033,0.0
060730170573,0.0
060730170572,0.0
060730083681,0.0
060730215023,0.0
060730170063,0.0
060730083711,0.0
060730083732,0.0
060730172012,0.0
060730083644,0.0
060730079112,0.0
060730076011,0.0
060730083793,0.0
060730200354,0.0
060730200353,0.0
060730200322,0.0
060730200331,0.0
060730200302,0.0
060730200303,0.0
060730200153,0.0
060730185153,0.0
060730083772,0.0
060730179011,0.0
060730185045,0.0
060730182022,0.0
060730148044,0.0
060730082012,0.0
060730186163,0.0
060730095093,0.0
060730182023,0.0
060730181023,0.0
060730181021,0.0
060730179021,0.0
060730221024,0.0
060730170702,0.0
060730083801,0.0
060730178103,0.0
060730183011,0.0
060730079122,0.0
060730133192,0.0
060730180004,0.0
060730076022,0.0
060730133273,0.0
060730176062,0.0
060730176051,0.0
060730100183,0.0
060730167043,0.0
060730127002,0.0
060730213062,0.0
060730134243,0.0
060730213061,0.0
060730133203,0.0
060730133173,0.0
060730134223,0.0
060730154071,0.0
060730083463,0.0
060730136081,0.0
060730133191,0.0
060730191103,0.0
060730135062,0.0
060730100172,0.0
060730171131,0.0
060730154081,0.0
060730139062,0.0
060730133241,0.0
060730133251,0.0
060730203121,0.0
060730167051,0.0
060730166074,0.0
060730209044,0.0
060730201101,0.0
060730203132,0.0
060730202144,0.0
060730202021,0.0
060730201102,0.0
060730200294,0.0
060730200211,0.0
060730200444,0.0
060730200283,0.0
060730193042,0.0
060730192102,0.0
060730192092,0.0
060730193033,0.0
060730186191,0.0
060730004002,0.0
060730193051,0.0
060730191052,0.0
060730191111,0.0
060730208072,0.0
060730207122,0.0
060730208131,0.0
060730133211,0.0
060730093054,0.0
060730163013,0.0
060730200382,0.0
060730051032,0.0
060730051022,0.0
060730054011,0.0
060730200214,0.0
060730207123,0.0
060730051023,0.0
060730051021,0.0
060730004004,0.0
060730051031,0.0
060730051012,0.0
060730051011,0.0
060730003013,0.0
060730018011,0.0
060730003022,0.0
060730003021,0.0
060730018012,0.0
060730003012,0.0
060730150022,0.0
060730003011,0.0
060730002024,0.0
060730002012,0.0
060730150013,0.0
060730150012,0.0
060730207112,0.0
060730149023,0.0
060730147013,0.0
060730147011,0.0
060730147022,0.0
060730102011,0.0
060730093071,0.0
060730102013,0.0
060730102022,0.0
060730102012,0.0
060730210021,0.0
060730176014,0.0
060730076012,0.0
060730093074,0.0
060730093072,0.0
060730093073,0.0
060730092031,0.0
060730092042,0.0
060730167031,0.0
060730203122,0.0
060730203131,0.0
060730189054,0.0
060730210012,0.0
060730091081,0.0
060730164033,0.0
060730093081,0.0
060730091074,0.0
060730095043,0.0
060730091082,0.0
060730166152,0.0
060730166071,0.0
060730208063,0.0
060730168121,0.0
060730074011,0.0
060730166211,0.0
060730200293,0.0
060730168132,0.0
060730083242,0.0
060730172021,0.0
060730166192,0.0
060730198101,0.0
060730186201,0.0
060730197012,0.0
060730191091,0.0
060730188042,0.0
060730186183,0.0
060730185194,0.0
060730186182,0.0
060730186211,0.0
060730186133,0.0
060730186222,0.0
060730186013,0.0
060730185203,0.0
060730185222,0.0
060730185232,0.0
060730185212,0.0
060730170394,0.0
060730170442,0.0
060730170431,0.0
060730170682,0.0
060730074013,0.0
060730215021,0.0
060730170701,0.0
060730083803,0.0
060730170691,0.0
060730170631,0.0
060730092041,0.0
060730083683,0.0
060730085095,0.0
060730093083,0.0
060730074012,0.0
060730200381,0.0
060730073031,0.0
060730072003,0.0
060730214012,0.0
060730215011,0.0
060730054022,0.0
060730214013,0.0
060730056011,0.0
060730056012,0.0
060730054012,0.0
060730054032,0.0
060730054031,0.0
060730053013,0.0
060730058022,0.0
060730041012,0.0
060730058011,0.0
060730052011,0.0
060730041021,0.0
060730009023,0.0
060730052023,0.0
060730012022,0.0
060730012021,0.0
060730009021,0.0
060730009013,0.0
060730147012,0.0
060730150021,0.0
060730191093,0.0
060730171112,0.0
060730171111,0.0
060730170592,0.0
060730146011,0.0
060730214022,0.0
060730036012,0.0
060730118024,0.0
060730200432,0.0
060730200422,0.0
060730171121,0.0
060730200313,0.0
060730068012,0.0
060730066002,0.0
060730202024,0.0
060730200341,0.0
060730170662,0.0
060730201053,0.0
060730201111,0.0
060730201113,0.0
060730170524,0.0
060373103003,0.0
060374605021,0.0
060373107043,0.0
060373110001,0.0
060379203393,0.0
060379200423,0.0
060379200425,0.0
060379200424,0.0
060379203391,0.0
060379203133,0.0
060379203132,0.0
060379201153,0.0
060379200482,0.0
060379200481,0.0
060379203392,0.0
060379107212,0.0
060379103024,0.0
060379103023,0.0
060379006093,0.0
060379005103,0.0
060379005102,0.0
060379006092,0.0
060379201093,0.0
060379107133,0.0
060375413003,0.0
060375522004,0.0
060375417002,0.0
060375501013,0.0
060376042004,0.0
060375536023,0.0
060730101123,0.0
060730083473,0.0
060730083461,0.0
060730170601,0.0
060730083752,0.0
060730083761,0.0
060730041011,0.0
060730031123,0.0
060730200431,0.0
060730214011,0.0
060730030033,0.0
060730029023,0.0
060730029045,0.0
060730027103,0.0
060730025024,0.0
060730171132,0.0
060730135063,0.0
060730133233,0.0
060730018023,0.0
060730166181,0.0
060730201103,0.0
060730018024,0.0
060730018022,0.0
060730026014,0.0
060730207062,0.0
060730053012,0.0
060730053022,0.0
060730024023,0.0
060730207064,0.0
060730052021,0.0
060730013021,0.0
060730012012,0.0
060730009012,0.0
060730133221,0.0
060730008005,0.0
060730213051,0.0
060730211012,0.0
060730100133,0.0
060730032014,0.0
060730158024,0.0
060730153022,0.0
060730157061,0.0
060730157051,0.0
060730154082,0.0
060730133201,0.0
060730149021,0.0
060730132062,0.0
060730134251,0.0
060730134232,0.0
060730210013,0.0
060375508013,0.0
060375508012,0.0
060376012124,0.0
060374087033,0.0
060375010023,0.0
060375338043,0.0
060375347002,0.0
060730213023,0.0
060730134241,0.0
060730164031,0.0
060730208121,0.0
060730133202,0.0
060730211021,0.0
060730211011,0.0
060730100161,0.0
060730134242,0.0
060730191112,0.0
060730153023,0.0
060730213052,0.0
060730133162,0.0
060730191101,0.0
060730134222,0.0
060730133151,0.0
060730186152,0.0
060730178133,0.0
060730200402,0.0
060730136082,0.0
060730136072,0.0
060730136071,0.0
060730139063,0.0
060730082021,0.0
060730170623,0.0
060730203111,0.0
060730203101,0.0
060730133163,0.0
060730173082,0.0
060730133231,0.0
060730133232,0.0
060730221011,0.0
060730132034,0.0
060730133122,0.0
060730133262,0.0
060730133152,0.0
060730132035,0.0
060730100192,0.0
060730100182,0.0
060730203102,0.0
060730167032,0.0
060730191081,0.0
060730131024,0.0
060730131022,0.0
060730134221,0.0
060730201112,0.0
060730200401,0.0
060730200441,0.0
060730200391,0.0
060730127003,0.0
060730170661,0.0
060730133261,0.0
060730170591,0.0
060730100191,0.0
060730200321,0.0
060730169015,0.0
060730167053,0.0
060375509021,0.0
060375010022,0.0
060374086312,0.0
060375313024,0.0
060374081413,0.0
060374087243,0.0
060374077021,0.0
060377013023,0.0
060374083014,0.0
060377017013,0.0
060374083013,0.0
060374079013,0.0
060374071013,0.0
060374025032,0.0
060377013021,0.0
060374825213,0.0
060374083011,0.0
060375348033,0.0
060375344053,0.0
060375344052,0.0
060374087253,0.0
060376018023,0.0
060375402022,0.0
060376018021,0.0
060730192091,0.0
060730192103,0.0
060730192101,0.0
060730200361,0.0
060730194032,0.0
060730193052,0.0
060730193041,0.0
060730170621,0.0
060730191113,0.0
060730191102,0.0
060730191054,0.0
060730191034,0.0
060730208133,0.0
060730208132,0.0
060730209043,0.0
060730167062,0.0
060730170203,0.0
060730167061,0.0
060730076013,0.0
060730076014,0.0
060730164042,0.0
060730164032,0.0
060730091073,0.0
060730091091,0.0
060730155013,0.0
060730074023,0.0
060730208104,0.0
060730095044,0.0
060730170443,0.0
060730210022,0.0
060730155014,0.0
060730167052,0.0
060730200443,0.0
060730166212,0.0
060730166201,0.0
060730208064,0.0
060730168131,0.0
060730168122,0.0
060730167042,0.0
060730212062,0.0
060730191092,0.0
060730210011,0.0
060730168113,0.0
060730207121,0.0
060730200421,0.0
060730207072,0.0
060730168111,0.0
060730188052,0.0
060730188051,0.0
060730207063,0.0
060730166193,0.0
060730188043,0.0
060730185221,0.0
060730203103,0.0
060730185252,0.0
060730188041,0.0
060730185251,0.0
060730185241,0.0
060730185242,0.0
060730185223,0.0
060730166191,0.0
060375405013,0.0
060375502022,0.0
060375400001,0.0
060375422001,0.0
060375425021,0.0
060375508014,0.0
060730186202,0.0
060730166182,0.0
060730165045,0.0
060730083244,0.0
060730083245,0.0
060730170671,0.0
060730083241,0.0
060730083303,0.0
060730200442,0.0
060730199044,0.0
060730198111,0.0
060730190014,0.0
060730186181,0.0
060730186193,0.0
060730186192,0.0
060730186172,0.0
060730185211,0.0
060730186171,0.0
060730186223,0.0
060730186221,0.0
060730186161,0.0
060730185233,0.0
060730185231,0.0
060730185202,0.0
060730185201,0.0
060730157014,0.0
060730198113,0.0
060730170395,0.0
060730170444,0.0
060730170433,0.0
060730170672,0.0
060730083684,0.0
060730170711,0.0
060730083811,0.0
060730170611,0.0
060730083802,0.0
060730170632,0.0
060730170652,0.0
060730170651,0.0
060730170643,0.0
060730083751,0.0
060730170523,0.0
060730170602,0.0
060730083764,0.0
060730170201,0.0
060730083763,0.0
060730170583,0.0
060730170582,0.0
060730170581,0.0
060730170571,0.0
060730083662,0.0
060730083682,0.0
060730170612,0.0
060730215022,0.0
060730170062,0.0
060730083721,0.0
060730083741,0.0
060730083731,0.0
060730083282,0.0
060730083742,0.0
060730083722,0.0
060730215012,0.0
060730215013,0.0
060730083692,0.0
060730083701,0.0
060730083702,0.0
060730083691,0.0
060730200411,0.0
060730200412,0.0
060730200372,0.0
060730200371,0.0
060730200362,0.0
060730174062,0.0
060730133212,0.0
060730083475,0.0
060730198102,0.0
060730198114,0.0
060730221012,0.0
060730174061,0.0
060730174052,0.0
060730085113,0.0
060730173071,0.0
060730174082,0.0
060730174081,0.0
060730174072,0.0
060730174071,0.0
060730173072,0.0
060730173081,0.0
060730172011,0.0
060730165044,0.0
060730166173,0.0
060730083762,0.0
060730079113,0.0
060730079111,0.0
060730082022,0.0
060730076021,0.0
060730200355,0.0
060730200351,0.0
060730200352,0.0
060730200152,0.0
060730200332,0.0
060730200333,0.0
060730200311,0.0
060730200301,0.0
060730200312,0.0
060730198112,0.0
060730186153,0.0
060730185173,0.0
060730083792,0.0
060730083642,0.0
060730083771,0.0
060730083791,0.0
060730186194,0.0
060730083782,0.0
060730183012,0.0
060730182012,0.0
060730181011,0.0
060730172022,0.0
060730182011,0.0
060730186151,0.0
060730186162,0.0
060730185043,0.0
060730095092,0.0
060730183022,0.0
060730182021,0.0
060730083812,0.0
060730181022,0.0
060730181012,0.0
060730181013,0.0
060730170681,0.0
060730179012,0.0
060730221022,0.0
060730221021,0.0
060730170712,0.0
060730170633,0.0
060730178115,0.0
060730179022,0.0
060730079083,0.0
060730133271,0.0
060730179013,0.0
060378003343,0.0
060373012051,0.0
060373015022,0.0
060730178114,0.0
060730183021,0.0
060730079121,0.0
060730180002,0.0
060730076023,0.0
060730178113,0.0
060730174063,0.0
060730177013,0.0
060730177015,0.0
060730176061,0.0
060730176052,0.0
060730174053,0.0
060730174051,0.0
060730077014,0.0
060730211022,0.0
060730134231,0.0
060190084052,0.0
060190084053,0.0
060190084031,0.0
060190040052,0.0
060730091023,0.0
060590868036,0.0
060590868033,0.0
060190083032,0.0
060190083044,0.0
060190083041,0.0
060190083042,0.0
060190040033,0.0
060190040032,0.0
060190040051,0.0
060190082006,0.0
060190040053,0.0
060190040031,0.0
060190072044,0.0
060190084042,0.0
060190072031,0.0
060190084051,0.0
060190064062,0.0
060190059043,0.0
060190042152,0.0
060190085033,0.0
060190064081,0.0
060190064111,0.0
060190014182,0.0
060190058052,0.0
060190055074,0.0
060190055054,0.0
060190055292,0.0
060190061012,0.0
060190055093,0.0
060190042182,0.0
060190055033,0.0
060190055281,0.0
060190066051,0.0
060190059152,0.0
060190042183,0.0
060190042181,0.0
060190042113,0.0
060190086003,0.0
060190038111,0.0
060190086002,0.0
060190042083,0.0
060190042171,0.0
060190038052,0.0
060190038121,0.0
060190038103,0.0
060190038113,0.0
060190047043,0.0
060190047051,0.0
060190047063,0.0
060190047052,0.0
060190047062,0.0
060190040061,0.0
060190006012,0.0
060190007011,0.0
060190007021,0.0
060190085032,0.0
060190055261,0.0
060190072023,0.0
060190040041,0.0
060190040042,0.0
060190085031,0.0
060190083043,0.0
060190078012,0.0
060190060011,0.0
060190064094,0.0
060190064072,0.0
060190060012,0.0
060190064092,0.0
060190064061,0.0
060190017004,0.0
060190064113,0.0
060190064102,0.0
060190059141,0.0
060190070035,0.0
060190072043,0.0
060190014132,0.0
060190055291,0.0
060190014152,0.0
060190066063,0.0
060190032024,0.0
060190006021,0.0
060190014173,0.0
060190014073,0.0
060190059142,0.0
060190014151,0.0
060190085042,0.0
060190014162,0.0
060190014161,0.0
060190031041,0.0
060190058053,0.0
060190059132,0.0
060190071012,0.0
060190059162,0.0
060190059161,0.0
060190059151,0.0
060190014181,0.0
060190014171,0.0
060190059041,0.0
060190071013,0.0
060190072041,0.0
060190071021,0.0
060190070044,0.0
060190070043,0.0
060190071014,0.0
060190071011,0.0
060190061023,0.0
060190060023,0.0
060190060021,0.0
060190060022,0.0
060190060024,0.0
060190061024,0.0
060190061022,0.0
060190063022,0.0
060190034012,0.0
060190063012,0.0
060190055052,0.0
060190066061,0.0
060190072042,0.0
060190044101,0.0
060190034021,0.0
060190045053,0.0
060190044102,0.0
060190006013,0.0
060190055273,0.0
060190034011,0.0
060190064071,0.0
060190006011,0.0
060190055272,0.0
060190027024,0.0
060190085041,0.0
060190059131,0.0
060190038083,0.0
060190084041,0.0
060190055042,0.0
060190079032,0.0
060290002011,0.0
060290043031,0.0
060290001041,0.0
060290043032,0.0
060290001051,0.0
060290005043,0.0
060290001033,0.0
060290002021,0.0
060290040012,0.0
060290002013,0.0
060290001032,0.0
060290040022,0.0
060290040021,0.0
060290001031,0.0
060290002014,0.0
060290002012,0.0
060290066002,0.0
060290002022,0.0
060290002023,0.0
060290038143,0.0
060290061024,0.0
060290049033,0.0
060290061023,0.0
060290050052,0.0
060290049034,0.0
060290036004,0.0
060290038231,0.0
060290038272,0.0
060290055111,0.0
060290035004,0.0
060290035005,0.0
060290018032,0.0
060290038141,0.0
060290032122,0.0
060290041023,0.0
060290006022,0.0
060290005091,0.0
060290014021,0.0
060290038191,0.0
060290038213,0.0
060290005101,0.0
060290014011,0.0
060290038192,0.0
060290038062,0.0
060290038172,0.0
060190055242,0.0
060190055293,0.0
060190034022,0.0
060190055084,0.0
060290038083,0.0
060190038122,0.0
060190042162,0.0
060190055073,0.0
060290005062,0.0
060290038262,0.0
060290038181,0.0
060290038142,0.0
060290038182,0.0
060290038161,0.0
060290038152,0.0
060290038241,0.0
060290038261,0.0
060290058032,0.0
060290058041,0.0
060290055121,0.0
060290058063,0.0
060290054061,0.0
060290058042,0.0
060290055112,0.0
060290054063,0.0
060290054092,0.0
060290055142,0.0
060290058051,0.0
060290058062,0.0
060290058061,0.0
060290054102,0.0
060290054101,3.0
060290054084,0.0
060290062023,0.0
060290054081,0.0
060290055091,0.0
060290038194,0.0
060290009131,0.0
060290024022,0.0
060290025013,0.0
060290025032,0.0
060290010031,0.0
060290024032,0.0
060290031263,0.0
060290032071,0.0
060290009121,0.0
060290009112,0.0
060290023033,0.0
060290028205,0.0
060290031291,0.0
060290033082,0.0
060290022011,0.0
060190047042,0.0
060190086001,0.0
060190042126,0.0
060190042172,0.0
060190055182,0.0
060190042125,0.0
060190038112,0.0
060190038053,0.0
060190042122,0.0
060190047061,0.0
060190055271,0.0
060190083031,0.0
060190086004,0.0
060190006014,0.0
060190009012,0.0
060190079031,0.0
060190064093,0.0
060190061011,0.0
060190064091,0.0
060190060013,0.0
060190064095,0.0
060190080004,0.0
060190065014,0.0
060190064112,0.0
060190064101,0.0
060190055053,0.0
060190014153,0.0
060190061021,0.0
060190063021,0.0
060190054091,0.0
060190063011,0.0
060190063013,0.0
060190066062,0.0
060190065013,0.0
060190034013,0.0
060190044064,0.0
060190055083,0.0
060190044111,0.0
060190044061,0.0
060190014074,0.0
060190070034,0.0
060290060092,0.0
060190042082,0.0
060190014172,0.0
060190014071,0.0
060290011041,0.0
060290032192,0.0
060290046073,0.0
060290046061,0.0
060290011051,0.0
060290010021,0.0
060290011052,0.0
060290011061,0.0
060290011013,0.0
060290011011,0.0
060290027021,0.0
060290029011,0.0
060290029012,0.0
060290029022,0.0
060290031312,0.0
060290028154,0.0
060290031245,0.0
060290031331,0.0
060290031313,0.0
060290031311,0.0
060290031282,0.0
060290031301,0.0
060290032202,0.0
060290031281,0.0
060290032081,0.0
060290032072,0.0
060290055141,0.0
060290032161,0.0
060290011042,0.0
060290032112,0.0
060290032111,0.0
060290032102,0.0
060290032172,0.0
060290010032,0.0
060290010012,0.0
060290009132,0.0
060290043051,0.0
060290009143,0.0
060290031292,0.0
060290023032,0.0
060290010022,0.0
060290032151,0.0
060290032142,0.0
060290022012,0.0
060290023051,0.0
060290030011,0.0
060290023052,0.0
060290031251,0.0
060290064052,0.0
060290064061,0.0
060290031371,0.0
060290031322,0.0
060290057002,0.0
060290031321,0.0
060290027022,0.0
060290032152,0.0
060290032083,0.0
060290025031,0.0
060290055131,0.0
060290038263,0.0
060290009063,0.0
060290032191,0.0
060290032082,0.0
060290011071,0.0
060290052051,0.0
060290046051,0.0
060290060121,0.0
060290038242,0.0
060290032123,0.0
060290009081,0.0
060290051043,0.0
060290038202,0.0
060290009142,0.0
060290009082,0.0
060290054052,0.0
060290048022,0.0
060290051042,0.0
060290018041,0.0
060290038222,0.0
060290028153,0.0
060290032211,0.0
060290018015,0.0
060290028163,0.0
060290031341,0.0
060290038063,0.0
060290018012,0.0
060290033072,0.0
060290033071,0.0
060290031351,0.0
060290028173,0.0
060290028242,0.0
060290028112,0.0
060290028232,0.0
060290028222,0.0
060290066001,0.0
060290013012,0.0
060290050061,0.0
060290049032,0.0
060290008004,0.0
060290049011,0.0
060290035001,0.0
060290038193,0.0
060290008005,0.0
060290005103,0.0
060290014012,0.0
060290038071,0.0
060290038151,0.0
060290006021,0.0
060290061022,0.0
060290061012,0.0
060290038173,0.0
060290061011,0.0
060290038183,0.0
060290061021,0.0
060290055113,0.0
060290038271,0.0
060290058043,0.0
060290055122,0.0
060290054062,0.0
060290058031,0.0
060290055132,0.0
060290054071,0.0
060290054051,0.0
060290055093,3.6666666666666665
060290054082,0.0
060290054072,0.0
060290054091,0.0
060290054093,0.0
060290054083,0.0
060290038153,0.0
060290009133,0.0
060290030012,0.0
060290020012,0.0
060290030022,0.0
060290023041,0.0
060290031261,0.0
060290031372,0.0
060290064062,0.0
060290031262,0.0
060290064051,0.0
060290064063,0.0
060290038232,0.0
060290031271,0.0
060290031361,0.0
060290031332,0.0
060290031302,0.0
060290032171,0.0
060290032182,0.0
060290029021,0.0
060290032131,0.0
060290027023,0.0
060290025021,0.0
060290052083,0.0
060290058052,0.0
060290009122,0.0
060290038212,0.0
060290051032,0.0
060290032092,0.0
060290025012,0.0
060290005102,0.0
060290011053,0.0
060290009111,0.0
060290040011,0.0
060290038251,0.0
060290032141,0.0
060290051044,0.0
060290052073,0.0
060290014022,0.0
060290006032,0.0
060290052081,0.0
060290052082,0.0
060290028062,0.0
060290052072,0.0
060290009085,0.0
060290052033,0.0
060290055102,0.0
060290032201,0.0
060290038221,0.0
060290032213,0.0
060290052062,0.0
060290052063,0.0
060290038211,0.0
060290013022,0.0
060290052052,0.0
060290007012,0.0
060290014013,0.0
060290005092,0.0
060290001061,0.0
060290001052,0.0
060290005082,0.0
060290013021,0.0
060290038203,0.0
060290038073,0.0
060290052053,0.0
060290013011,0.0
060290005081,0.0
060290055101,0.0
060290032121,0.0
060290006031,0.0
060290031352,0.0
060290011072,0.0
060290032124,0.0
060290013013,0.0
060290009141,0.0
060290009084,0.0
060290055092,0.0
060290018042,0.0
060290038162,0.0
060290038201,0.0
060290061013,0.0
060290046071,0.0
060290046074,0.0
060290028164,0.0
060290046052,0.0
060290027012,0.0
060290027011,0.0
060290018014,0.0
060290043041,0.0
060290018033,0.0
060290018031,0.0
060290033081,0.0
060290032212,0.0
060290028204,0.0
060290028174,0.0
060290028243,0.0
060290028233,0.0
060290028241,0.0
060290028252,0.0
060290028113,0.0
060290028223,0.0
060290013014,0.0
060290028221,0.0
060290028231,0.0
060290038171,0.0
060290050062,0.0
060290050051,0.0
060290049031,0.0
060290009033,0.0
060290048023,0.0
060290049041,0.0
060290049042,0.0
060290048021,0.0
060290008006,0.0
060290007011,0.0
060290007021,0.0
060290048012,0.0
060290007022,0.0
060290048011,0.0
060290048013,0.0
060290047031,0.0
060290047043,0.0
060290047042,0.0
060290006012,0.0
060290047041,0.0
060290047032,0.0
060290044023,0.0
060290006011,0.0
060290046062,0.0
060290044041,0.0
060290044042,0.0
060290044032,0.0
060290044031,0.0
060290044043,0.0
060290034002,0.0
060290034003,0.0
060290005063,0.0
061030003003,0.0
061030002011,0.0
061030011012,0.0
061030007013,0.0
061030007022,0.0
061030007012,0.0
061030002021,0.0
061030007021,0.0
061030011022,0.0
061030002012,0.0
061030011011,0.0
061030011024,0.0
061030007011,0.0
061030002023,0.0
061030011023,0.0
061030002022,0.0
061030011021,0.0
060855123091,0.0
060855032222,0.0
060855032182,0.0
060855044242,0.0
060855077041,0.0
060855120362,0.0
060855091093,0.0
060855091111,0.0
060855091023,0.0
060855077051,0.0
060855077052,0.0
060855120582,0.0
060855035063,0.0
060855078054,0.0
060855120012,0.0
060855044244,0.0
060855043194,0.0
060855044183,0.0
060855079033,0.0
060855120583,0.0
060855033263,0.0
060855033262,0.0
060855087062,0.0
060855048071,0.0
060855021042,0.0
060855130004,0.0
060855080051,0.0
060855082051,0.0
060855085102,0.0
060855082063,0.0
060855082062,0.0
060855081022,0.0
060855125131,0.0
060855124012,0.0
060855124013,0.0
060855126042,0.0
060855065041,0.0
060855125092,0.0
060855125093,0.0
060855130005,0.0
060855125132,0.0
060855125121,0.0
060855085101,0.0
060855125122,0.0
060855125152,0.0
060855125141,0.0
060855125162,0.0
060855125142,0.0
060855048073,0.0
060855048072,0.0
060855125161,0.0
060855080061,0.0
060855085092,0.0
060855085091,0.0
060855085093,0.0
060855077053,0.0
060855083053,0.0
060855082061,0.0
060855094033,0.0
060855120572,0.0
060855120542,0.0
060855049021,0.0
060855049033,0.0
060855120432,0.0
060855120581,0.0
060855120594,0.0
060855120591,0.0
060855033392,0.0
060855045091,0.0
060855038033,0.0
060855038032,0.0
060855124024,0.0
060855125153,0.0
060855043193,0.0
060855096003,0.0
060855038022,0.0
060855120382,0.0
060855040023,0.0
060855120561,0.0
060855032221,0.0
060855044243,0.0
060855120592,0.0
060855038023,0.0
060855043191,0.0
060855033381,0.0
060855085034,0.0
060855077042,0.0
060855035083,0.0
060855078064,0.0
060855048053,0.0
060855050112,0.0
060855030033,0.0
060855022041,0.0
060855006002,0.0
060855085054,0.0
060855016012,0.0
060855082052,0.0
060855080053,0.0
060855016011,0.0
060855016022,0.0
060855016023,0.0
060855016021,0.0
060855015023,0.0
060855113013,0.0
060855113024,0.0
060855113012,0.0
060855050102,0.0
060855013003,0.0
060855064025,0.0
060855123112,0.0
060855009013,0.0
